age,education_num,race,sex,hours_per_week
44,5,White,Female,50
28,9,White,Male,40
35,9,White,Female,35
38,9,White,Male,40
26,10,White,Female,40
20,7,White,Male,60
24,9,White,Male,60
40,9,White,Male,45
23,9,White,Male,40
79,7,White,Male,7
44,6,Other,Female,42
51,14,White,Female,50
30,9,White,Male,40
52,12,White,Male,48
41,13,White,Male,40
33,3,Asian-Pac-Islander,Male,40
50,13,White,Male,45
51,11,White,Male,40
41,9,White,Male,40
35,13,White,Female,30
34,10,White,Male,40
28,13,White,Male,45
31,11,White,Male,40
22,9,White,Male,40
67,9,White,Female,15
65,9,White,Male,40
39,9,White,Male,50
23,10,White,Male,40
29,12,White,Male,50
57,6,White,Male,60
47,10,White,Female,35
51,9,Black,Male,60
34,9,Black,Male,40
52,9,White,Male,60
29,9,White,Male,40
29,9,White,Male,40
25,10,White,Male,40
21,10,White,Female,40
38,13,White,Female,40
55,9,White,Male,50
61,13,White,Female,30
34,12,Asian-Pac-Islander,Female,60
41,13,White,Male,40
27,11,White,Male,43
78,13,White,Male,20
40,9,White,Male,40
26,4,White,Male,75
43,9,Asian-Pac-Islander,Male,60
55,9,White,Female,20
25,11,White,Male,40
26,10,White,Female,48
43,9,White,Male,68
25,10,White,Male,40
22,10,Black,Female,30
52,9,White,Male,55
61,9,White,Female,5
42,13,White,Male,40
21,11,White,Female,40
44,9,Amer-Indian-Eskimo,Male,40
65,9,White,Male,40
56,9,White,Male,10
33,12,White,Male,40
22,6,White,Female,40
43,9,White,Female,24
45,9,White,Male,42
42,9,White,Female,42
37,9,Other,Male,40
56,5,White,Male,40
35,6,White,Female,16
40,12,Black,Female,32
31,13,White,Male,55
26,13,White,Male,40
26,13,White,Male,40
42,13,White,Male,70
45,9,Asian-Pac-Islander,Male,40
47,10,Black,Male,50
22,10,White,Male,40
33,13,White,Male,40
37,9,Black,Male,50
48,9,White,Male,98
57,6,White,Male,8
47,10,White,Female,60
58,5,White,Male,40
55,7,White,Female,40
52,10,White,Male,55
29,13,White,Male,40
42,14,White,Female,40
23,9,White,Male,60
23,8,White,Female,30
46,11,White,Male,60
30,10,White,Male,40
43,13,White,Female,70
25,10,White,Female,30
32,9,White,Male,80
56,5,Black,Male,40
33,9,White,Male,43
19,10,White,Male,10
20,10,White,Female,18
34,10,White,Male,40
34,5,White,Female,40
55,9,White,Male,40
55,5,White,Female,23
31,10,White,Male,45
30,9,White,Female,40
31,9,White,Male,40
51,9,White,Male,40
59,9,White,Male,40
58,9,Black,Female,36
40,5,White,Male,40
54,9,Black,Male,40
25,13,White,Male,40
18,7,White,Male,30
41,10,White,Male,40
57,6,White,Female,40
37,9,White,Male,40
46,9,White,Female,24
39,9,White,Female,38
19,9,White,Female,40
41,12,White,Male,40
54,9,White,Male,41
39,14,White,Male,40
41,9,White,Male,40
26,15,White,Female,30
57,9,White,Male,50
33,10,White,Male,40
56,10,White,Male,40
60,9,White,Male,40
22,9,White,Male,70
58,8,White,Male,40
48,14,White,Female,50
45,14,White,Male,55
18,9,Asian-Pac-Islander,Female,40
56,9,White,Female,40
48,9,White,Male,60
40,13,Asian-Pac-Islander,Female,48
38,9,White,Male,32
58,10,White,Female,40
23,10,White,Male,50
63,10,White,Male,40
51,13,White,Male,45
22,3,Other,Female,40
44,9,White,Male,70
46,10,White,Male,40
64,13,White,Male,40
32,13,Black,Male,40
31,10,White,Male,40
36,11,White,Male,50
21,9,White,Female,50
30,10,White,Male,40
31,11,Black,Female,40
54,9,White,Male,50
59,5,White,Male,40
28,14,White,Female,20
57,9,White,Female,40
44,9,White,Male,45
53,10,White,Male,60
58,10,White,Male,60
19,10,White,Female,20
39,12,White,Male,50
31,10,Asian-Pac-Islander,Female,70
27,9,White,Male,40
46,5,Black,Female,40
37,14,White,Male,40
27,13,Black,Female,40
33,10,White,Male,55
20,10,White,Male,16
55,9,White,Male,45
39,12,White,Female,40
41,9,White,Female,40
30,13,White,Female,40
39,13,White,Male,40
28,9,White,Female,50
25,10,White,Male,24
31,9,White,Male,50
51,9,White,Male,60
24,13,White,Male,40
70,9,White,Female,32
23,10,White,Male,40
61,9,White,Female,40
45,4,White,Male,55
47,9,White,Male,60
56,10,White,Female,50
79,16,White,Male,35
20,10,White,Female,15
30,9,Asian-Pac-Islander,Male,40
27,13,White,Male,25
40,13,White,Male,40
60,9,White,Male,5
58,9,White,Male,40
71,15,White,Male,2
50,15,White,Male,60
29,10,White,Male,40
33,6,White,Female,35
60,9,Amer-Indian-Eskimo,Male,40
33,12,White,Male,50
43,13,White,Female,35
33,6,Black,Male,40
33,9,White,Female,52
32,9,White,Male,45
21,10,White,Female,9
38,9,White,Female,40
38,10,White,Female,35
39,10,Black,Female,30
17,7,White,Female,15
21,10,White,Male,40
42,10,White,Male,20
42,9,White,Female,40
36,7,White,Female,40
32,10,White,Female,50
37,13,White,Male,40
28,13,White,Male,40
37,11,White,Male,40
50,9,Other,Female,60
49,7,White,Male,40
40,14,White,Male,40
40,10,White,Male,40
49,10,White,Male,40
35,14,White,Male,40
33,9,White,Male,40
24,9,White,Male,40
41,14,White,Female,40
43,10,Black,Male,40
36,9,White,Male,60
84,13,White,Male,20
23,9,White,Male,40
41,13,White,Male,50
55,9,White,Male,45
30,10,White,Male,45
46,12,Asian-Pac-Islander,Male,40
55,10,White,Male,40
34,10,White,Male,40
54,14,White,Male,60
27,10,Black,Male,40
52,14,White,Female,40
36,10,Black,Female,40
25,9,White,Male,40
52,13,White,Male,55
24,9,Amer-Indian-Eskimo,Female,50
36,9,Black,Female,40
31,9,White,Male,40
66,10,White,Male,20
90,13,White,Male,50
67,14,White,Male,60
22,4,White,Male,40
47,10,White,Female,35
32,13,White,Male,55
55,4,White,Male,50
32,9,White,Female,35
48,10,Black,Female,40
21,9,Other,Male,35
33,12,White,Female,40
27,10,White,Female,48
47,11,White,Female,40
18,7,White,Female,24
44,9,White,Male,60
23,10,White,Male,37
18,6,White,Female,35
56,9,White,Male,50
24,13,White,Male,35
43,13,White,Male,40
23,13,White,Female,60
26,10,White,Male,42
42,9,White,Male,40
23,9,White,Female,40
53,6,White,Male,40
51,9,White,Male,55
40,9,White,Male,25
27,13,White,Male,50
24,10,White,Male,60
42,9,White,Female,40
41,9,White,Female,40
23,10,White,Male,10
42,14,White,Male,65
38,9,White,Male,40
63,4,White,Male,30
31,9,White,Male,40
18,7,White,Female,4
21,10,White,Male,30
24,13,Asian-Pac-Islander,Female,40
55,10,White,Male,40
20,5,Black,Female,20
31,10,White,Female,30
23,10,White,Female,20
35,9,White,Male,40
51,10,White,Male,60
19,10,White,Female,30
38,9,White,Male,56
52,9,White,Male,40
70,15,White,Male,25
53,6,White,Male,40
59,16,White,Male,40
39,10,White,Male,43
18,8,White,Female,20
41,9,White,Female,30
19,10,White,Male,10
24,10,White,Female,40
25,9,White,Female,38
32,10,Black,Male,40
34,9,White,Male,60
35,9,White,Female,40
50,9,White,Male,45
18,9,White,Male,20
37,9,White,Male,42
30,10,White,Female,36
40,14,White,Female,30
22,9,White,Female,40
50,10,Black,Female,28
70,9,White,Female,23
43,14,White,Male,40
77,10,White,Male,40
30,9,White,Male,40
33,10,White,Male,39
51,10,White,Male,50
58,14,White,Male,50
22,10,White,Male,12
33,9,Black,Male,40
27,7,White,Male,40
35,10,White,Male,60
32,10,White,Female,55
41,13,White,Female,25
37,10,White,Male,40
17,7,White,Male,15
50,13,White,Male,55
31,9,Asian-Pac-Islander,Male,40
54,9,White,Female,38
23,9,Black,Male,40
40,13,White,Female,20
29,13,White,Male,40
38,9,White,Male,35
30,11,White,Male,55
20,10,Asian-Pac-Islander,Male,8
43,10,White,Male,50
25,10,White,Male,25
39,14,White,Male,50
48,12,White,Male,50
41,9,White,Female,40
24,13,White,Male,30
20,10,White,Male,40
25,10,White,Female,40
57,10,White,Male,40
39,10,White,Female,35
66,13,White,Male,40
34,10,White,Female,40
36,13,White,Male,40
46,9,White,Female,40
42,14,White,Female,45
46,9,White,Male,70
34,9,White,Male,40
43,10,Black,Female,40
42,10,White,Female,40
31,13,White,Male,48
70,10,White,Male,30
32,10,White,Male,40
46,9,White,Male,40
42,4,White,Male,25
21,11,White,Male,40
24,13,White,Female,40
23,9,White,Male,55
50,14,White,Male,40
37,10,White,Female,45
19,7,White,Female,30
44,12,White,Male,40
29,9,Black,Male,40
30,11,White,Female,24
36,10,White,Male,44
49,13,White,Male,45
29,9,White,Male,40
45,9,Black,Female,40
75,16,Black,Male,20
42,9,White,Female,40
37,12,White,Female,40
51,13,White,Male,25
61,9,White,Male,48
33,12,White,Female,55
50,9,Black,Male,40
59,9,White,Male,40
25,9,White,Female,30
22,9,White,Male,16
56,10,White,Male,40
44,13,Black,Female,40
35,11,White,Male,50
57,9,White,Male,40
47,9,White,Male,50
27,13,White,Female,40
50,9,White,Male,20
30,13,Black,Male,40
46,7,Black,Male,40
48,15,White,Male,60
61,13,White,Male,40
33,9,White,Male,87
40,9,Black,Male,40
58,10,White,Male,65
46,14,White,Male,50
35,10,White,Male,40
51,10,White,Female,50
37,8,White,Female,40
64,14,Asian-Pac-Islander,Male,60
41,9,White,Male,54
18,7,White,Male,30
44,7,White,Male,88
41,13,Amer-Indian-Eskimo,Female,48
33,10,White,Male,40
37,5,White,Female,16
34,10,White,Female,40
24,13,White,Female,40
20,10,White,Male,40
38,13,White,Male,40
28,11,White,Female,40
20,9,White,Male,45
22,13,White,Male,8
55,13,White,Female,73
20,10,White,Male,35
26,13,White,Female,40
20,9,White,Male,70
40,5,White,Female,40
33,9,White,Male,50
54,10,White,Male,50
24,9,White,Female,40
25,10,White,Male,46
18,7,White,Male,8
49,9,White,Male,60
17,8,White,Male,17
34,11,White,Male,45
37,13,White,Male,45
49,10,White,Male,40
74,9,White,Female,40
37,9,White,Male,40
20,7,White,Male,40
40,9,White,Female,35
34,13,White,Male,40
30,15,Black,Male,40
44,9,White,Female,40
40,6,Black,Female,32
58,9,White,Female,40
44,9,White,Male,40
42,10,White,Male,25
39,9,White,Male,18
19,9,Black,Male,40
41,14,White,Male,70
29,14,White,Male,40
34,10,White,Male,40
38,10,White,Male,15
27,1,White,Male,24
54,10,White,Female,48
40,9,Black,Female,37
19,10,White,Female,25
17,7,White,Male,10
33,10,White,Male,52
80,4,White,Female,24
24,9,White,Male,50
28,13,White,Male,40
55,9,White,Female,30
21,10,White,Male,40
51,9,White,Female,38
19,9,Black,Female,40
42,9,White,Female,24
60,9,White,Male,48
20,10,Black,Female,40
51,9,White,Female,40
21,10,White,Female,40
37,10,White,Male,40
26,9,White,Male,52
42,14,White,Female,60
40,10,White,Male,40
55,14,White,Male,40
33,9,Black,Male,32
62,9,White,Male,60
47,6,White,Female,30
26,8,Black,Male,51
59,9,White,Female,20
70,10,White,Female,17
26,10,White,Female,20
47,6,White,Male,65
25,14,White,Female,43
52,15,White,Male,60
46,9,White,Male,40
67,6,Amer-Indian-Eskimo,Male,20
34,14,White,Male,50
53,10,White,Female,40
22,13,White,Female,35
39,9,White,Male,42
54,9,White,Male,35
24,13,White,Male,40
37,9,White,Female,38
38,6,White,Male,90
41,14,Black,Female,40
36,9,White,Male,33
43,11,White,Male,40
39,13,White,Male,40
26,13,White,Male,45
49,14,White,Female,40
37,13,White,Male,55
43,10,White,Male,50
54,9,White,Male,40
53,3,White,Male,40
57,14,White,Male,60
28,13,White,Male,40
29,13,White,Male,40
21,9,White,Male,40
51,9,White,Male,40
46,9,White,Male,40
50,15,White,Male,75
50,9,Asian-Pac-Islander,Female,48
36,9,White,Female,40
31,13,White,Male,40
20,9,White,Female,10
36,9,White,Male,40
38,9,White,Male,40
37,13,White,Male,45
39,14,White,Male,40
18,6,White,Male,36
33,9,White,Male,50
35,9,White,Female,40
23,10,Amer-Indian-Eskimo,Male,40
37,13,Asian-Pac-Islander,Female,36
25,9,White,Male,30
51,12,Black,Male,40
35,9,White,Male,40
54,7,White,Male,40
66,9,White,Male,30
32,9,Black,Female,13
37,13,White,Male,55
29,13,White,Male,40
45,13,White,Male,37
61,10,White,Male,40
40,10,White,Female,40
24,9,White,Female,49
49,4,Other,Male,38
51,14,White,Male,50
34,9,White,Male,40
28,9,White,Female,40
20,10,White,Male,40
30,10,Black,Female,37
49,14,White,Male,80
26,10,White,Male,40
63,6,White,Male,45
36,12,White,Male,55
63,13,White,Male,40
22,9,White,Female,10
40,9,White,Male,40
31,4,White,Female,35
49,10,White,Male,50
35,14,White,Male,55
23,13,White,Female,20
25,11,White,Male,40
34,9,White,Male,40
28,13,White,Male,45
44,10,White,Male,35
33,9,White,Male,40
21,10,White,Male,45
55,7,Black,Male,40
17,7,White,Female,8
75,9,White,Male,15
61,5,Black,Female,40
53,9,White,Female,40
26,12,White,Male,45
48,10,White,Male,50
28,14,White,Male,50
30,13,Asian-Pac-Islander,Female,50
29,9,White,Male,45
25,10,White,Female,40
37,9,White,Male,40
43,13,White,Female,55
40,9,White,Male,40
34,6,White,Male,45
55,16,White,Male,30
31,12,White,Male,20
21,10,White,Female,40
32,9,White,Male,40
26,15,Asian-Pac-Islander,Male,50
26,13,White,Male,50
44,10,White,Male,40
49,9,White,Male,52
21,9,Black,Female,30
26,9,Black,Female,30
40,9,White,Male,60
19,7,White,Female,40
58,9,White,Male,40
61,11,White,Male,40
28,10,Asian-Pac-Islander,Male,63
26,13,White,Male,40
64,9,White,Female,25
42,13,White,Male,60
41,10,White,Male,40
45,9,White,Male,40
39,13,White,Male,50
41,9,White,Male,40
51,7,Black,Female,40
34,11,White,Female,40
33,14,White,Male,45
23,10,White,Male,40
35,10,Amer-Indian-Eskimo,Male,60
41,7,White,Female,25
39,14,White,Female,50
41,10,White,Male,55
33,10,White,Male,40
22,9,White,Male,40
25,10,White,Female,45
25,10,White,Female,40
77,4,White,Male,20
33,11,White,Female,40
66,9,White,Female,40
19,10,White,Male,35
44,9,Black,Female,38
45,14,White,Female,42
28,10,White,Male,50
19,9,White,Male,40
43,9,Black,Male,40
39,13,White,Male,40
33,13,White,Male,50
44,9,Black,Female,40
62,4,White,Female,40
40,10,White,Male,50
41,9,White,Male,6
23,10,Black,Male,30
48,9,White,Male,40
38,14,White,Male,45
37,14,White,Male,50
45,14,White,Male,55
29,9,White,Male,40
66,9,White,Female,25
19,9,White,Female,50
23,5,White,Male,39
34,13,White,Male,40
39,14,White,Female,45
33,9,White,Male,60
43,10,White,Female,10
27,9,White,Male,99
33,10,Black,Male,35
26,3,White,Male,30
56,14,White,Male,60
46,9,White,Male,36
38,12,White,Female,40
90,7,White,Male,40
72,10,White,Male,25
20,9,Asian-Pac-Islander,Female,15
29,9,Amer-Indian-Eskimo,Male,48
49,7,White,Male,75
23,9,White,Female,35
20,10,Black,Female,18
57,13,Asian-Pac-Islander,Male,40
46,12,White,Female,40
33,13,White,Male,40
24,13,White,Male,55
49,11,White,Male,45
54,9,White,Male,65
46,16,White,Female,50
31,11,White,Male,50
43,15,White,Male,40
18,10,White,Female,6
19,9,White,Male,40
46,12,White,Male,40
43,13,White,Male,40
58,9,White,Male,40
43,9,White,Male,45
37,10,White,Male,40
21,8,Black,Male,25
52,14,White,Male,70
34,11,White,Male,32
28,11,White,Female,40
34,9,White,Male,40
29,9,White,Male,40
39,9,White,Male,65
49,7,Black,Female,35
35,10,Black,Male,50
31,10,White,Female,20
18,10,White,Male,30
47,9,White,Male,40
46,9,White,Male,50
43,13,White,Male,40
51,9,White,Male,40
21,10,White,Female,40
18,10,White,Male,40
31,13,White,Female,35
39,9,White,Male,40
58,7,White,Male,48
36,14,White,Female,40
38,9,White,Female,40
31,13,White,Female,35
19,7,White,Male,40
38,11,White,Female,36
26,11,Other,Female,60
38,12,White,Female,16
36,10,White,Male,45
40,9,White,Male,45
25,13,Black,Male,40
41,13,White,Female,25
33,9,White,Male,45
63,9,White,Male,16
51,9,White,Male,40
34,9,White,Male,40
33,11,White,Male,40
25,6,White,Male,45
30,9,White,Male,66
19,10,White,Male,25
47,9,White,Female,40
26,13,White,Female,40
21,10,White,Female,14
36,9,White,Male,60
60,6,White,Male,40
28,9,Black,Male,40
19,9,White,Female,14
42,13,White,Male,90
36,9,Black,Female,36
35,9,White,Female,38
22,10,White,Female,25
54,9,White,Male,40
36,13,White,Male,45
55,9,White,Male,65
57,14,White,Male,40
56,4,White,Male,36
24,9,White,Male,50
35,13,White,Male,40
51,7,White,Male,40
34,9,White,Male,44
36,12,White,Female,42
51,5,White,Female,40
46,16,White,Male,60
42,9,Black,Female,50
25,13,White,Female,40
22,9,White,Male,50
37,9,White,Male,40
48,13,White,Male,40
61,13,White,Male,50
40,8,Black,Male,40
58,9,White,Female,20
52,9,White,Male,20
18,7,Black,Male,20
27,6,White,Male,40
48,10,White,Male,45
63,5,White,Male,16
38,9,White,Male,60
31,10,White,Male,40
40,10,White,Male,60
41,9,White,Male,40
28,13,White,Female,40
31,15,White,Male,50
32,11,White,Male,55
30,9,Black,Male,72
39,9,White,Male,40
28,13,White,Male,50
31,9,Black,Female,35
21,10,White,Male,20
33,9,White,Female,40
44,14,White,Male,40
22,10,White,Male,25
42,9,White,Male,40
36,12,White,Male,35
39,14,White,Male,40
61,10,White,Male,40
31,9,White,Male,40
21,10,White,Female,25
39,10,White,Male,90
34,9,White,Male,80
21,10,White,Male,15
75,13,White,Male,48
21,10,White,Male,24
81,10,White,Male,15
54,9,White,Male,40
34,13,White,Male,65
54,15,Asian-Pac-Islander,Male,50
41,9,Amer-Indian-Eskimo,Male,45
61,13,White,Female,40
63,9,White,Male,20
24,10,White,Male,40
20,9,White,Female,40
44,13,White,Female,60
47,13,White,Male,40
31,10,White,Male,40
41,4,White,Male,40
53,9,White,Male,60
63,9,White,Female,40
44,14,White,Male,45
37,9,White,Male,46
28,10,White,Male,50
71,10,White,Male,10
57,9,White,Female,40
22,10,White,Male,10
33,13,White,Male,45
30,10,White,Female,55
20,9,White,Male,40
28,13,White,Female,45
54,7,Black,Female,10
20,9,White,Male,35
34,9,White,Male,40
21,10,White,Male,40
29,10,White,Female,40
51,10,White,Female,40
39,9,Black,Female,70
19,10,Black,Female,38
22,9,White,Male,40
59,10,White,Female,38
18,7,White,Male,13
22,9,White,Male,20
42,10,White,Male,40
39,12,White,Male,40
31,13,White,Male,40
28,7,White,Female,40
22,13,White,Female,7
67,14,White,Female,40
17,7,White,Female,25
47,12,White,Male,40
23,13,White,Female,5
20,9,White,Female,40
22,9,White,Female,40
47,4,White,Male,40
49,10,White,Female,40
64,10,White,Male,20
35,10,Black,Female,40
52,10,White,Female,40
29,9,White,Female,40
73,6,White,Female,40
38,9,White,Male,50
59,9,White,Male,52
35,10,White,Male,35
18,10,White,Female,15
24,9,Black,Female,40
33,13,White,Male,50
40,10,Black,Female,55
55,9,White,Female,40
44,9,White,Male,40
40,13,White,Female,60
22,9,White,Male,40
55,10,White,Female,40
45,9,White,Female,26
47,13,White,Female,50
56,9,White,Male,40
44,9,Black,Male,40
32,10,White,Male,38
17,6,White,Male,20
44,10,White,Male,50
32,12,White,Male,80
35,13,White,Male,60
27,9,White,Male,40
32,9,White,Male,50
68,7,White,Male,70
20,10,White,Female,20
33,10,Black,Female,40
24,5,White,Male,12
48,9,White,Male,45
45,14,White,Female,50
48,10,White,Female,40
28,14,White,Male,45
60,10,White,Male,35
39,14,White,Female,40
23,10,White,Male,30
23,8,White,Male,40
36,10,White,Female,40
25,13,White,Female,40
52,9,White,Male,40
35,9,White,Male,40
41,9,White,Male,40
45,13,White,Female,42
37,14,White,Male,40
58,11,White,Female,40
67,9,White,Female,2
48,9,White,Female,8
63,9,White,Male,48
24,10,White,Male,72
43,10,White,Male,40
36,9,White,Male,60
32,9,White,Male,72
36,10,Asian-Pac-Islander,Male,40
43,10,White,Female,50
27,9,Black,Female,40
17,7,White,Male,12
45,13,White,Female,46
41,9,White,Male,40
41,9,White,Male,38
18,9,White,Female,35
48,12,Black,Female,40
51,11,White,Male,50
26,10,White,Female,24
54,1,White,Male,60
22,10,White,Female,48
19,9,White,Male,35
47,4,Black,Male,40
32,9,White,Female,20
46,13,White,Male,60
30,13,White,Female,40
35,14,Asian-Pac-Islander,Male,40
52,11,White,Male,40
73,8,White,Male,18
17,6,White,Male,10
32,13,White,Female,32
43,14,White,Male,40
19,9,White,Male,40
26,9,Other,Female,40
41,14,White,Male,40
49,12,White,Male,60
52,10,White,Male,40
35,9,White,Female,32
57,7,White,Male,52
35,11,White,Female,44
33,13,White,Male,40
56,4,White,Male,40
42,13,White,Male,60
17,10,White,Male,20
49,9,White,Female,35
39,15,White,Male,45
34,10,White,Female,50
37,10,Black,Male,40
22,8,White,Male,35
27,11,White,Male,40
21,10,White,Female,25
59,10,White,Male,40
44,13,White,Male,40
53,6,White,Male,99
26,7,White,Male,40
48,13,White,Male,45
39,13,White,Male,70
34,9,Amer-Indian-Eskimo,Female,32
54,13,White,Male,38
36,9,White,Male,50
60,9,White,Male,40
50,9,White,Male,40
48,13,White,Male,45
35,10,White,Female,40
40,12,White,Female,50
30,13,White,Male,70
65,10,White,Male,40
31,9,White,Male,60
46,12,White,Male,40
67,5,White,Female,40
62,11,White,Male,50
38,13,White,Female,40
24,13,White,Female,30
24,10,Asian-Pac-Islander,Female,50
27,13,White,Female,48
43,12,White,Female,30
48,9,Asian-Pac-Islander,Female,40
41,9,Black,Male,40
30,10,Black,Female,45
38,13,White,Male,40
45,15,White,Male,40
45,13,White,Male,40
55,10,White,Female,38
46,4,White,Male,75
24,13,Asian-Pac-Islander,Male,40
31,10,Amer-Indian-Eskimo,Female,25
35,9,White,Male,35
37,10,White,Female,40
29,10,White,Male,45
56,13,White,Male,50
60,9,White,Male,40
25,13,White,Male,60
33,6,White,Male,40
44,9,White,Female,40
21,9,White,Male,40
21,9,White,Male,40
46,14,White,Male,40
44,10,White,Male,50
63,13,White,Female,40
44,9,White,Female,30
31,10,White,Male,45
26,10,White,Male,42
37,9,White,Male,50
60,10,White,Female,40
33,13,White,Male,45
38,13,White,Male,40
